Relation ID,Relation Strings,Test Triple Count,Train Triple Count,Relation Type,MR,MRR,Hits@1,Hits@3,Hits@10
15,/music/performance_role/regular_performances./music/group_membership/role,286,311,M-N,40.21503496503497,0.1296073273345307,0.06118881118881119,0.11713286713286714,0.26048951048951047
16,/award/award_category/winners./award/award_honor/ceremony,280,312,M-N,35.38214285714286,0.16832167761666433,0.06607142857142857,0.1392857142857143,0.40535714285714286
17,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,175,367,M-1,450.48571428571427,0.4858599853515625,0.4685714285714286,0.4942857142857143,0.5114285714285715
18,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,315,391,1-N,1405.974603174603,0.4396545894562252,0.3873015873015873,0.4873015873015873,0.4936507936507937
19,/award/award_winning_work/awards_won./award/award_honor/award_winner,298,342,1-1,912.2063758389262,0.3011510964208001,0.2197986577181208,0.34395973154362414,0.4563758389261745
20,/film/film/release_date_s./film/film_regional_release_date/film_release_region,1448,340,M-1,345.8007596685083,0.0630117964349399,0.022099447513812154,0.04903314917127072,0.1277624309392265
21,/film/film/language,265,293,M-1,478.7679245283019,0.3393771189563679,0.28867924528301886,0.360377358490566,0.44339622641509435
22,/music/artist/genre,645,348,M-1,596.8922480620155,0.08874761891919514,0.04263565891472868,0.08604651162790698,0.1744186046511628
23,/location/location/containedby,579,300,M-1,1056.0112262521588,0.20455985324576317,0.13989637305699482,0.23834196891191708,0.31088082901554404
24,/people/person/ethnicity,233,285,M-1,932.4356223175965,0.25058522040240244,0.19098712446351931,0.26824034334763946,0.37339055793991416
25,/education/educational_institution/students_graduates./education/education/degree,263,390,M-1,121.00950570342205,0.19680263968928233,0.10646387832699619,0.20152091254752852,0.42015209125475284
26,/award/award_category/nominees./award/award_nomination/award_nominee,1368,425,1-N,898.0650584795321,0.09643098485400105,0.05080409356725146,0.09868421052631579,0.17434210526315788
27,/award/award_ceremony/awards_presented./award/award_honor/award,295,296,M-N,131.45254237288137,0.14503229432186837,0.04576271186440678,0.1288135593220339,0.3576271186440678
28,/location/location/contains,612,286,1-N,1206.703431372549,0.22199777840009702,0.15604575163398693,0.24509803921568626,0.3611111111111111
29,/organization/organization/headquarters./location/mailing_address/country,22,182,M-1,58.68181818181818,0.5072564645247026,0.5,0.5,0.5
30,/people/person/profession,1301,361,M-1,1220.3620292083012,0.16100374026815312,0.08647194465795542,0.17102229054573406,0.340891621829362
31,/film/film_job/films_with_this_crew_job./film/film_crew_gig/film,640,303,1-N,444.08828125,0.16030076742172242,0.07265625,0.16796875,0.378125
32,/people/profession/people_with_this_profession,1308,330,1-N,1318.3402140672783,0.15973391518315774,0.08180428134556575,0.17660550458715596,0.3394495412844037
33,/film/film_costumer_designer/costume_design_for_film,23,190,1-N,5.326086956521739,0.5788226334945016,0.5,0.5652173913043478,0.8043478260869565
34,/location/statistical_region/religions./location/religion_percentage/religion,72,295,M-N,20.26388888888889,0.20538485050201416,0.0763888888888889,0.19444444444444445,0.5
35,/film/film_genre/films_in_this_genre,804,316,1-N,597.2083333333334,0.12992457489469159,0.06716417910447761,0.13495024875621892,0.25808457711442784
36,/tv/tv_genre/programs,102,362,M-N,31.107843137254903,0.3025934368956323,0.15196078431372548,0.3627450980392157,0.6127450980392157
37,/award/award_nominee/award_nominations./award/award_nomination/award,1334,417,M-1,836.5689655172414,0.099149232146622,0.05472263868065967,0.10194902548725637,0.1787856071964018
38,/music/genre/artists,686,328,1-N,574.4409620991254,0.10130470209149509,0.048833819241982504,0.10495626822157435,0.20043731778425655
39,/influence/influence_node/influenced_by,208,316,M-1,334.3245192307692,0.21298535053546613,0.13942307692307693,0.23798076923076922,0.3605769230769231
40,/education/educational_institution/students_graduates./education/education/student,297,331,1-N,1201.5622895622896,0.1843174635761916,0.13973063973063973,0.20202020202020202,0.25084175084175087
41,/organization/organization_member/member_of./organization/organization_membership/organization,73,323,M-N,31.143835616438356,0.3017099720157989,0.1643835616438356,0.3698630136986301,0.589041095890411
42,/people/person/place_of_birth,290,351,M-1,1819.9465517241379,0.21692658786115976,0.1896551724137931,0.22241379310344828,0.2655172413793103
43,/common/topic/webpage./common/webpage/category,660,374,M-1,2804.887878787879,0.3514491688121449,0.2628787878787879,0.4348484848484849,0.4492424242424242
44,/media_common/netflix_title/netflix_genres,329,423,M-1,460.0364741641337,0.24788510400835867,0.16869300911854104,0.27811550151975684,0.4072948328267477
45,/sports/sports_position/players./american_football/football_historical_roster_position/team,76,413,M-N,16.94078947368421,0.18625404960230776,0.046052631578947366,0.19078947368421054,0.5197368421052632
46,/film/film/other_crew./film/film_crew_gig/film_crew_role,663,347,M-1,442.4027149321267,0.15685020205122313,0.06787330316742081,0.16817496229260936,0.37481146304675717
47,/award/award_ceremony/awards_presented./award/award_honor/award_winner,309,284,1-N,752.2281553398059,0.1540213773165706,0.09385113268608414,0.1634304207119741,0.26537216828478966
48,/film/film/country,266,312,M-1,464.67293233082705,0.32893199490425284,0.24812030075187969,0.37218045112781956,0.4793233082706767
49,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,248,350,M-N,38.23991935483871,0.15413538102180727,0.07056451612903226,0.14717741935483872,0.34274193548387094
50,/award/award_winning_work/awards_won./award/award_honor/award,372,319,M-1,270.2069892473118,0.17166802190965222,0.10215053763440861,0.18413978494623656,0.3077956989247312
51,/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program,8,66,M-N,2.375,0.53125,0.25,0.875,1.0
52,/film/film/genre,798,386,M-1,493.92418546365917,0.13913969647017935,0.07330827067669173,0.14912280701754385,0.2850877192982456
53,/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee,679,416,1-1,974.2150220913107,0.22210028175050625,0.15905743740795286,0.2533136966126657,0.33652430044182624
54,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,266,283,1-N,350.8966165413534,0.24264489080672874,0.17105263157894737,0.25,0.39473684210526316
55,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,46,290,M-1,105.18478260869566,0.5057146238244098,0.5,0.5,0.5108695652173914
56,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,125,379,M-1,486.9,0.48680950927734373,0.476,0.492,0.508
57,/location/administrative_division/second_level_division_of,54,314,M-1,219.58333333333334,0.5406920821578415,0.5092592592592593,0.5462962962962963,0.6018518518518519
58,/government/legislative_session/members./government/government_position_held/district_represented,130,317,M-N,16.588461538461537,0.17648978600135215,0.07307692307692308,0.13846153846153847,0.4307692307692308
59,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,60,411,M-N,16.641666666666666,0.22315473556518556,0.075,0.25833333333333336,0.575
60,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,90,307,1-N,67.66111111111111,0.3902154710557726,0.26666666666666666,0.4777777777777778,0.5777777777777777
61,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,683,289,1-1,1039.8301610541728,0.18246443205312615,0.12371888726207907,0.20937042459736457,0.29062957540263545
62,/people/deceased_person/place_of_death,82,314,M-1,1070.3292682926829,0.31616073701439834,0.2682926829268293,0.32926829268292684,0.4268292682926829
63,/music/group_member/instruments_played,212,316,M-1,181.23349056603774,0.2143687482150096,0.12028301886792453,0.24056603773584906,0.4009433962264151
64,/film/production_company/films,148,368,1-N,287.64527027027026,0.2641562384528083,0.17229729729729729,0.2905405405405405,0.4391891891891892
65,/sports/pro_athlete/teams./sports/sports_team_roster/team,81,343,1-N,3.0987654320987654,0.5885735970956308,0.4074074074074074,0.691358024691358,0.9814814814814815
66,/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,6,37,1-1,1.5833333333333333,0.8083333174387614,0.6666666666666666,0.9166666666666666,1.0
67,/music/artist/track_contributions./music/track_contribution/role,201,413,M-N,183.79601990049753,0.20413726123411263,0.10945273631840796,0.23134328358208955,0.38308457711442784
68,/organization/organization/acquired_by./business/acquisition/acquiring_company,3,25,M-1,1.1666666666666667,0.9166666666666666,0.8333333333333334,1.0,1.0
69,/music/instrument/instrumentalists,204,319,1-N,168.99264705882354,0.20418786067588657,0.09558823529411764,0.25,0.4215686274509804
70,/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,40,290,M-N,4.975,0.43898601531982423,0.225,0.5625,0.8875
71,/people/person/education./education/education/institution,255,412,M-1,1234.3803921568629,0.20164947509765624,0.16470588235294117,0.20980392156862746,0.2647058823529412
72,/award/award_category/winners./award/award_honor/honored_for,418,396,1-N,422.9078947368421,0.1822273035368851,0.11842105263157894,0.19138755980861244,0.3062200956937799
73,/people/person/gender,399,404,M-1,1474.6528822055138,0.41986607907708723,0.3533834586466165,0.48370927318295737,0.4899749373433584
74,/business/job_title/people_with_this_title./business/employment_tenure/company,72,303,M-N,161.875,0.3658377329508464,0.25,0.4027777777777778,0.625
75,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,150,300,1-1,508.2033333333333,0.3230287679036458,0.24,0.38333333333333336,0.47333333333333333
76,/fictional_universe/fictional_character/occupation,2,18,1-N,1.5,0.75,0.5,1.0,1.0
77,/education/field_of_study/students_majoring./education/education/institution,296,341,M-N,129.01351351351352,0.17097304318402265,0.0929054054054054,0.18074324324324326,0.3158783783783784
78,/business/business_operation/industry,29,294,M-1,12.068965517241379,0.477195772631415,0.3448275862068966,0.5517241379310345,0.7241379310344828
79,/award/award_category/winners./award/award_honor/award_winner,561,337,1-N,878.4197860962566,0.13728905064111938,0.0855614973262032,0.14527629233511585,0.24064171122994651
80,/award/award_winner/awards_won./award/award_honor/ceremony,283,397,M-1,763.13074204947,0.18022665286653877,0.11837455830388692,0.18904593639575973,0.30918727915194344
81,/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source,87,331,M-1,247.4712643678161,0.5059251456425108,0.5,0.5057471264367817,0.5114942528735632
82,/location/us_county/hud_county_place,21,298,1-1,1.4047619047619047,0.8916666848318917,0.8333333333333334,0.9285714285714286,1.0
83,/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency,18,138,M-1,38.25,0.512639151679145,0.5,0.5,0.5277777777777778
84,/people/person/nationality,438,314,M-1,1545.3036529680364,0.2858989663320045,0.2180365296803653,0.3299086757990868,0.4235159817351598
85,/sports/sports_team/roster./baseball/baseball_roster_position/position,20,171,M-N,9.8,0.30308215618133544,0.125,0.4,0.675
86,/music/performance_role/regular_performances./music/group_membership/member,70,360,M-N,62.83571428571429,0.3357037680489676,0.22142857142857142,0.37857142857142856,0.55
87,/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area,2,15,1-1,1.25,0.875,0.75,1.0,1.0
88,/people/cause_of_death/people,76,384,1-N,163.33552631578948,0.4860720885427375,0.3881578947368421,0.5394736842105263,0.6842105263157895
89,/tv/tv_program/languages,28,254,M-1,55.285714285714285,0.49467083386012484,0.44642857142857145,0.5,0.5892857142857143
90,/user/alexander/philosophy/subject/philosophers,11,102,M-N,4.045454545454546,0.45151515440507367,0.18181818181818182,0.6818181818181818,0.9545454545454546
91,/common/annotation_category/annotations./common/webpage/topic,628,312,1-N,2745.8224522292994,0.34994662339520305,0.26512738853503187,0.429140127388535,0.4410828025477707
92,/music/genre/parent_genre,74,295,M-N,499.94594594594594,0.3020812885181324,0.17567567567567569,0.32432432432432434,0.581081081081081
93,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,17,154,1-1,1.1176470588235294,0.9632352941176471,0.9411764705882353,0.9705882352941176,1.0
94,/influence/influence_node/influenced,200,311,1-N,283.1875,0.1598432445526123,0.09,0.175,0.2775
95,/location/country/capital,20,138,1-1,4.3,0.823666000366211,0.75,0.875,0.925
96,/film/special_film_performance_type/film_performance_type./film/performance/film,8,125,1-N,11.75,0.5115950703620911,0.4375,0.5625,0.625
97,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport,222,391,M-N,39.876126126126124,0.14261140050114812,0.06306306306306306,0.13963963963963963,0.3130630630630631
98,/film/writer/film,87,397,1-N,156.3735632183908,0.6374536273123204,0.5287356321839081,0.7068965517241379,0.8505747126436781
99,/soccer/football_team/current_roster./sports/sports_team_roster/player,56,418,M-N,3.6339285714285716,0.49130589621407644,0.30357142857142855,0.6071428571428571,0.9732142857142857
100,/film/film/starring./film/performance/character,5,64,M-1,3.4,0.7015873432159424,0.6,0.8,0.9
101,/location/hud_county_place/place,51,362,1-1,1.0196078431372548,0.9901960784313726,0.9803921568627451,1.0,1.0
102,/location/country/administrative_divisions,52,309,1-N,16.75,0.6210626455453726,0.5576923076923077,0.6346153846153846,0.7596153846153846
103,/organization/organization/leadership./organization/leadership/role,81,291,M-1,93.85802469135803,0.47333046242042826,0.42592592592592593,0.49382716049382713,0.5493827160493827
104,/music/performance_role/guest_performances./music/recording_contribution/performance_role,60,384,M-N,9.641666666666667,0.26548802057902016,0.09166666666666666,0.325,0.7083333333333334
105,/location/location/adjoin_s./location/adjoining_relationship/adjoins,232,336,1-1,398.82758620689657,0.26363127807091025,0.1788793103448276,0.3017241379310345,0.4375
106,/film/film_subject/films,67,347,1-N,216.76119402985074,0.6210659084035389,0.5298507462686567,0.664179104477612,0.7611940298507462
107,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,52,374,M-1,215.55769230769232,0.49608806463388294,0.47115384615384615,0.5,0.5384615384615384
108,/government/form_of_government/countries,25,289,M-N,19.9,0.40000308990478517,0.26,0.54,0.6
109,/education/educational_institution/colors,96,341,M-1,106.375,0.27397215366363525,0.17708333333333334,0.28125,0.515625
110,/base/aareas/schema/administrative_area/administrative_parent,53,374,M-1,20.80188679245283,0.6222810565300707,0.5471698113207547,0.6415094339622641,0.8113207547169812
111,/government/political_appointer/appointees./government/government_position_held/basic_title,5,45,M-1,5.8,0.45586299896240234,0.2,0.7,0.7
112,/organization/organization/sectors,2,25,1-1,1.5,0.75,0.5,1.0,1.0
113,/organization/role/leaders./organization/leadership/organization,82,321,1-N,84.59756097560975,0.4791748698164777,0.4451219512195122,0.49390243902439024,0.5365853658536586
114,/location/location/people_born_here,296,356,1-N,1784.287162162162,0.22504595163706187,0.18243243243243243,0.24324324324324326,0.2972972972972973
115,/medicine/risk_factor/diseases,18,162,M-N,3.5277777777777777,0.5482451121012369,0.3333333333333333,0.6944444444444444,0.9444444444444444
117,/government/legislative_session/members./government/government_position_held/legislative_sessions,80,307,M-N,10.65,0.2123575210571289,0.0625,0.21875,0.5625
118,/olympics/olympic_games/sports,77,356,M-N,10.785714285714286,0.2139298575265067,0.09090909090909091,0.16883116883116883,0.564935064935065
119,/people/person/places_lived./people/place_lived/location,376,321,M-1,1734.0159574468084,0.12027648154725419,0.08643617021276596,0.1276595744680851,0.1768617021276596
120,/government/legislative_session/members./government/government_position_held/governmental_body,11,91,M-N,10.181818181818182,0.52755052393133,0.4090909090909091,0.5909090909090909,0.7272727272727273
121,/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source,78,371,M-1,210.90384615384616,0.510691911746294,0.5064102564102564,0.5064102564102564,0.5192307692307693
122,/award/award_category/disciplines_or_subjects,26,195,M-N,9.115384615384615,0.4255795112022987,0.25,0.5576923076923077,0.7115384615384616
123,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,64,326,M-N,33.078125,0.29651713371276855,0.1796875,0.3515625,0.5234375
124,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,112,293,M-N,23.955357142857142,0.15683570929936,0.049107142857142856,0.14732142857142858,0.42410714285714285
125,/language/human_language/countries_spoken_in,45,332,M-N,6.955555555555556,0.5318449232313368,0.36666666666666664,0.6333333333333333,0.8111111111111111
126,/symbols/namesake/named_after,15,91,M-1,2.1333333333333333,0.775925890604655,0.7,0.8,1.0
127,/organization/organization/phone_number./common/phone_number/category,8,64,M-1,25.0625,0.5161215662956238,0.5,0.5,0.5625
128,/award/award_winner/awards_won./award/award_honor/honored_for,354,361,1-1,761.7754237288135,0.30310606013583596,0.211864406779661,0.3587570621468927,0.4675141242937853
129,/people/ethnicity/people,239,343,1-N,808.9100418410042,0.25724343974221203,0.1903765690376569,0.2698744769874477,0.40376569037656906
130,/fictional_universe/character_occupation/characters_with_this_occupation,2,14,1-1,1.25,0.875,0.75,1.0,1.0
131,/architecture/museum/type_of_museum,1,4,M-1,1.5,0.75,0.5,1.0,1.0
132,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,94,409,M-N,22.45744680851064,0.2743384584467462,0.15425531914893617,0.2872340425531915,0.5638297872340425
133,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,29,248,M-N,25.879310344827587,0.3639326424434267,0.22413793103448276,0.5,0.5517241379310345
134,/film/film/other_crew./film/film_crew_gig/crewmember,48,374,M-1,7.614583333333333,0.5789860089619955,0.5,0.5833333333333334,0.7395833333333334
135,/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport,31,300,M-N,8.5,0.2911416330645161,0.11290322580645161,0.3387096774193548,0.7419354838709677
136,/music/performance_role/track_performances./music/track_contribution/role,422,392,M-N,44.611374407582936,0.08839349611110597,0.02132701421800948,0.07701421800947868,0.20971563981042654
137,/education/school_category/schools_of_this_kind,83,360,1-N,62.75903614457831,0.45259062066135636,0.3614457831325301,0.5120481927710844,0.6024096385542169
138,/sports/sports_team/roster./sports/sports_team_roster/position,384,303,M-1,224.52864583333334,0.2431169350941976,0.1171875,0.296875,0.4895833333333333
140,/music/record_label/artist,255,366,1-N,641.6372549019608,0.2016955805759804,0.12549019607843137,0.22156862745098038,0.3431372549019608
141,/location/statistical_region/rent50_4./measurement_unit/dated_money_value/currency,32,289,M-1,115.8125,0.5101715922355652,0.5,0.515625,0.515625
142,/base/popstra/celebrity/dated./base/popstra/dated/participant,169,364,1-1,488.2189349112426,0.41617214044875644,0.3076923076923077,0.5029585798816568,0.5976331360946746
143,/base/locations/continents/countries_within,18,126,1-N,11.972222222222221,0.5650247997707791,0.5277777777777778,0.5555555555555556,0.6111111111111112
144,/business/employer/employees./business/employment_tenure/title,86,331,M-N,178.13372093023256,0.36688108222429144,0.23837209302325582,0.4418604651162791,0.6162790697674418
145,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,34,278,M-N,7.0588235294117645,0.3821130640366498,0.20588235294117646,0.45588235294117646,0.8235294117647058
146,/music/musical_group/member./music/group_membership/role,136,365,M-N,48.35294117647059,0.1928243917577407,0.09558823529411764,0.1801470588235294,0.43014705882352944
147,/sports/sports_team/sport,41,419,M-1,69.65853658536585,0.5470101426287395,0.524390243902439,0.524390243902439,0.573170731707317
148,/film/producer/films_executive_produced,81,286,1-N,92.53086419753086,0.49080450740861303,0.36419753086419754,0.5740740740740741,0.6851851851851852
149,/education/educational_institution_campus/educational_institution,53,408,1-1,1.0,1.0,1.0,1.0,1.0
150,/sports/sports_team/league./sports/sports_league_participation/league,17,152,M-1,6.088235294117647,0.5817363402422737,0.5294117647058824,0.5588235294117647,0.7352941176470589
151,/american_football/football_team/current_roster./american_football/football_roster_position/position,67,356,M-N,16.828358208955223,0.2047587864434541,0.08208955223880597,0.19402985074626866,0.5074626865671642
152,/location/location/events,28,352,M-N,3.2142857142857144,0.5440334251948765,0.35714285714285715,0.6607142857142857,1.0
153,/people/person/religion,128,346,M-1,798.296875,0.30115410685539246,0.22265625,0.328125,0.4765625
154,/organization/organization/headquarters./location/mailing_address/citytown,100,334,M-1,333.86,0.3913146591186523,0.345,0.415,0.465
155,/film/music_contributor/film,104,390,1-N,307.2451923076923,0.4504993145282452,0.3605769230769231,0.5048076923076923,0.6346153846153846
156,/music/performance_role/track_performances./music/track_contribution/contributor,210,351,M-N,127.62142857142857,0.21890051705496652,0.12380952380952381,0.23333333333333334,0.4142857142857143
157,/film/film/produced_by,154,331,M-1,104.11363636363636,0.49548151585962863,0.37012987012987014,0.5876623376623377,0.7272727272727273
160,/film/film_location/featured_in_films,90,415,1-N,324.3,0.41928278605143227,0.3277777777777778,0.4777777777777778,0.5722222222222222
161,/organization/organization/founders,17,130,1-1,1.7941176470588236,0.8527310876285329,0.7941176470588235,0.8823529411764706,1.0
162,/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/actor,9,76,1-N,10.166666666666666,0.6077397134568956,0.5555555555555556,0.6111111111111112,0.6666666666666666
164,/award/award_winner/awards_won./award/award_honor/award,666,367,M-1,828.5262762762762,0.12271531709321626,0.07432432432432433,0.13288288288288289,0.20195195195195195
165,/music/artist/label,244,303,M-1,633.6823770491803,0.18218532937471985,0.11270491803278689,0.19467213114754098,0.3073770491803279
166,/medicine/notable_person_with_medical_condition/condition,6,116,M-1,131.91666666666666,0.7384792963663737,0.6666666666666666,0.75,0.9166666666666666
167,/film/producer/film,134,410,1-N,246.97014925373134,0.5085310864804397,0.39552238805970147,0.5708955223880597,0.7238805970149254
168,/people/person/spouse_s./people/marriage/type_of_union,309,341,M-1,1640.631067961165,0.4294666179175516,0.36893203883495146,0.4886731391585761,0.49029126213592233
169,/film/film/production_companies,187,370,M-1,286.1711229946524,0.2917040452600163,0.21390374331550802,0.3074866310160428,0.44919786096256686
170,/location/country/second_level_divisions,60,313,1-N,219.53333333333333,0.5162363052368164,0.5,0.5083333333333333,0.5333333333333333
171,/sports/sports_team/roster./soccer/football_roster_position/position,225,414,M-1,287.48,0.2844249640570746,0.15333333333333332,0.39555555555555555,0.5088888888888888
172,/film/film/directed_by,99,414,M-1,181.7929292929293,0.6596023867828678,0.5303030303030303,0.7373737373737373,0.9040404040404041
173,/sports/pro_athlete/teams./soccer/football_roster_position/team,65,393,M-N,3.730769230769231,0.5082849942720853,0.33076923076923076,0.5769230769230769,0.9615384615384616
174,/food/ingredient/compatible_with_dietary_restrictions,4,44,M-N,4.75,0.4596153795719147,0.25,0.625,0.875
175,/language/human_language/main_country,9,62,1-1,1.2222222222222223,0.9305555555555556,0.8888888888888888,0.9444444444444444,1.0
176,/sports/sports_team/location,44,342,1-1,10.681818181818182,0.8873997601595792,0.8181818181818182,0.9659090909090909,0.9772727272727273
177,/location/statistical_region/rent50_1./measurement_unit/dated_money_value/currency,42,376,M-1,104.14285714285714,0.5060691833496094,0.5,0.5,0.5119047619047619
178,/base/culturalevent/event/entity_involved,36,267,M-N,3.0277777777777777,0.5828813976711698,0.4027777777777778,0.6944444444444444,1.0
179,/film/film_festival_event/films,29,241,1-N,5.0344827586206895,0.5795483424745757,0.4827586206896552,0.5689655172413793,0.7931034482758621
180,/base/newsevents/news_reported_event/news_report_s./base/newsevents/news_report/news_reporting_organisation,2,8,1-1,3.25,0.7749999761581421,0.75,0.75,1.0
181,/education/educational_degree/people_with_this_degree./education/education/institution,236,340,1-N,121.25211864406779,0.2132248959298861,0.11440677966101695,0.23940677966101695,0.4110169491525424
182,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,33,280,M-1,24.848484848484848,0.4761635462443034,0.4090909090909091,0.5151515151515151,0.5606060606060606
183,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,14,123,M-1,20.178571428571427,0.5570594242640904,0.5,0.5714285714285714,0.6785714285714286
184,/film/film/distributors./film/film_film_distributor_relationship/distributor,231,375,M-1,269.8722943722944,0.28287463167529087,0.20346320346320346,0.31385281385281383,0.44372294372294374
185,/sports/sport/teams,44,287,1-N,59.77272727272727,0.5285261761058461,0.5113636363636364,0.5227272727272727,0.5681818181818182
186,/music/performance_role/regular_performances./music/group_membership/group,149,355,M-N,62.144295302013425,0.20170493413937973,0.08389261744966443,0.23154362416107382,0.4664429530201342
187,/organization/organization/phone_number./common/phone_number/service_location,9,88,M-1,12.333333333333334,0.5859267446729872,0.5,0.6111111111111112,0.7222222222222222
188,/sports/sports_position/players./ice_hockey/hockey_roster_position/team,13,118,M-N,9.26923076923077,0.36194427196796125,0.15384615384615385,0.5,0.6538461538461539
189,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,18,202,M-N,6.555555555555555,0.31630121337042916,0.1111111111111111,0.3333333333333333,0.8055555555555556
190,/sports/sports_team_location/teams,32,328,1-1,93.328125,0.8304495215415955,0.78125,0.875,0.90625
191,/sports/sports_team/colors,70,394,M-1,66.67142857142858,0.34382599421909876,0.2,0.44285714285714284,0.5714285714285714
192,/people/deceased_person/cause_of_death,86,425,M-1,488.4244186046512,0.43915429226187774,0.36046511627906974,0.48255813953488375,0.5523255813953488
193,/sports/sports_position/players./basketball/basketball_roster_position/team,12,160,M-N,10.0,0.28885698318481445,0.125,0.25,0.625
194,/base/popstra/celebrity/shops_at./base/popstra/shopping_choice/company,3,18,M-1,10.666666666666666,0.4712963104248047,0.3333333333333333,0.5,0.6666666666666666
195,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,42,335,M-N,8.761904761904763,0.27754081998552593,0.09523809523809523,0.3333333333333333,0.6904761904761905
196,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,89,296,M-N,30.247191011235955,0.4710636781842521,0.2752808988764045,0.5786516853932584,0.9101123595505618
197,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,27,238,M-N,9.074074074074074,0.1892383893330892,0.018518518518518517,0.18518518518518517,0.7222222222222222
198,/user/alexander/philosophy/philosopher/interests,9,104,M-N,5.222222222222222,0.5467070473564996,0.3888888888888889,0.6666666666666666,0.7777777777777778
