Relation ID,Relation Strings,Test Triple Count,Train Triple Count,Relation Type,MR,MRR,Hits@1,Hits@3,Hits@10
21,/film/film/language,306,360,M-1,466.97549019607845,0.32038824542675143,0.2565359477124183,0.34967320261437906,0.4411764705882353
22,/music/artist/genre,675,365,M-1,612.6111111111111,0.10515064380787037,0.05555555555555555,0.09777777777777778,0.20962962962962964
23,/location/location/containedby,564,370,M-1,1052.8129432624114,0.22354863214154616,0.15868794326241134,0.25443262411347517,0.3395390070921986
24,/people/person/ethnicity,237,350,M-1,801.8164556962025,0.2465550225495286,0.18143459915611815,0.25316455696202533,0.39662447257383965
25,/education/educational_institution/students_graduates./education/education/degree,283,349,M-1,120.05123674911661,0.21135450167706493,0.1166077738515901,0.22791519434628976,0.4363957597173145
26,/award/award_category/nominees./award/award_nomination/award_nominee,1387,359,1-N,833.5872386445566,0.09427336436342489,0.05227108868060562,0.09156452775775054,0.1791636625811103
27,/award/award_ceremony/awards_presented./award/award_honor/award,322,362,M-N,32.82298136645963,0.1472060517494723,0.05434782608695652,0.12577639751552794,0.3385093167701863
28,/location/location/contains,551,376,1-N,1037.0535390199636,0.2037877326868407,0.12885662431941924,0.24319419237749546,0.3312159709618875
29,/organization/organization/headquarters./location/mailing_address/country,24,186,M-1,51.020833333333336,0.5128357807795206,0.5,0.5,0.5208333333333334
30,/people/person/profession,1252,360,M-1,1341.4844249201278,0.15899502202725638,0.08306709265175719,0.17292332268370608,0.33666134185303515
31,/film/film_job/films_with_this_crew_job./film/film_crew_gig/film,652,347,1-N,454.0069018404908,0.16025034196537696,0.06441717791411043,0.18404907975460122,0.3911042944785276
32,/people/profession/people_with_this_profession,1322,345,1-N,1220.7696671709532,0.15772674375871668,0.08169440242057488,0.17700453857791226,0.3237518910741301
33,/film/film_costumer_designer/costume_design_for_film,23,187,1-N,3.6956521739130435,0.6433892042740531,0.5434782608695652,0.6739130434782609,0.8913043478260869
34,/location/statistical_region/religions./location/religion_percentage/religion,77,312,M-N,100.74675324675324,0.23824954342532467,0.12337662337662338,0.24025974025974026,0.525974025974026
35,/film/film_genre/films_in_this_genre,836,355,1-N,578.2781100478469,0.13329148178465627,0.06578947368421052,0.13935406698564592,0.2757177033492823
36,/tv/tv_genre/programs,93,380,M-N,25.881720430107528,0.2915706019247732,0.14516129032258066,0.3602150537634409,0.5806451612903226
37,/award/award_nominee/award_nominations./award/award_nomination/award,1365,316,M-1,821.318315018315,0.10076885293254922,0.05457875457875458,0.10622710622710622,0.18644688644688645
38,/music/genre/artists,637,363,1-N,675.6028257456829,0.10118899502597012,0.05416012558869702,0.09183673469387756,0.20486656200941916
39,/influence/influence_node/influenced_by,218,374,M-N,328.73853211009174,0.1995467089731759,0.11009174311926606,0.21788990825688073,0.37844036697247707
40,/education/educational_institution/students_graduates./education/education/student,312,371,1-N,1249.9903846153845,0.21073013696915063,0.16987179487179488,0.22435897435897437,0.28525641025641024
41,/organization/organization_member/member_of./organization/organization_membership/organization,85,327,M-N,38.44705882352941,0.3139978745404412,0.16470588235294117,0.40588235294117647,0.5764705882352941
42,/people/person/place_of_birth,258,342,M-1,2248.7732558139537,0.22457257352134055,0.18604651162790697,0.24031007751937986,0.29457364341085274
43,/common/topic/webpage./common/webpage/category,679,310,M-1,2734.6907216494847,0.33685284756420286,0.24742268041237114,0.41973490427098675,0.4329896907216495
44,/media_common/netflix_title/netflix_genres,303,322,M-1,414.87458745874585,0.2489782150822504,0.17326732673267325,0.27887788778877887,0.3910891089108911
45,/sports/sports_position/players./american_football/football_historical_roster_position/team,59,349,M-N,16.610169491525422,0.1789371846085888,0.0423728813559322,0.17796610169491525,0.5084745762711864
46,/film/film/other_crew./film/film_crew_gig/film_crew_role,642,354,M-1,428.6892523364486,0.1617236746434482,0.07554517133956386,0.17523364485981308,0.3808411214953271
47,/award/award_ceremony/awards_presented./award/award_honor/award_winner,301,325,1-N,525.358803986711,0.19071774150049964,0.12458471760797342,0.2009966777408638,0.32059800664451826
48,/film/film/country,259,344,M-1,444.4903474903475,0.3415684939351321,0.27606177606177607,0.3783783783783784,0.4555984555984556
49,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,244,330,M-N,37.60860655737705,0.1381320328008933,0.05737704918032787,0.11885245901639344,0.3073770491803279
50,/award/award_winning_work/awards_won./award/award_honor/award,350,351,M-1,202.4142857142857,0.17114449637276785,0.10285714285714286,0.17857142857142858,0.3028571428571429
51,/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program,3,64,M-N,3.6666666666666665,0.2972222367922465,0.0,0.3333333333333333,1.0
52,/film/film/genre,750,347,M-1,715.996,0.1199796142578125,0.056666666666666664,0.12133333333333333,0.25533333333333336
53,/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee,705,353,1-1,931.8780141843972,0.20845735157635195,0.14184397163120568,0.2453900709219858,0.324113475177305
54,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,243,341,1-N,351.39300411522635,0.2486311516153469,0.1728395061728395,0.2654320987654321,0.39094650205761317
55,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,42,323,M-1,96.23809523809524,0.513354982648577,0.5,0.5119047619047619,0.5238095238095238
56,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,115,339,M-1,458.4,0.5003203682277514,0.49130434782608695,0.5043478260869565,0.5217391304347826
57,/location/administrative_division/second_level_division_of,47,392,M-1,77.31914893617021,0.5432256739190284,0.5212765957446809,0.5425531914893617,0.574468085106383
58,/government/legislative_session/members./government/government_position_held/district_represented,119,328,M-N,16.176470588235293,0.16365722848587677,0.05042016806722689,0.15966386554621848,0.3865546218487395
59,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,70,313,M-N,17.37857142857143,0.2080932889665876,0.07857142857142857,0.22142857142857142,0.5428571428571428
60,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,70,355,1-N,32.85,0.40825072697230746,0.29285714285714287,0.4714285714285714,0.6285714285714286
61,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,631,387,1-1,901.7139461172742,0.2149227039560841,0.14817749603803487,0.24564183835182252,0.3367670364500792
62,/people/deceased_person/place_of_death,84,334,M-1,854.1011904761905,0.3699809710184733,0.31547619047619047,0.38095238095238093,0.5
63,/music/group_member/instruments_played,225,327,M-1,229.29111111111112,0.21310882568359374,0.11777777777777777,0.24,0.42444444444444446
64,/film/production_company/films,182,388,1-N,242.9945054945055,0.2883802979857057,0.1978021978021978,0.32142857142857145,0.4725274725274725
65,/sports/pro_athlete/teams./sports/sports_team_roster/team,74,319,1-N,3.3513513513513513,0.54514183869233,0.3581081081081081,0.6824324324324325,0.9594594594594594
66,/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,3,37,1-1,1.0,1.0,1.0,1.0,1.0
67,/music/artist/track_contributions./music/track_contribution/role,201,359,M-N,210.14676616915423,0.18627764573737757,0.1044776119402985,0.20149253731343283,0.34577114427860695
68,/organization/organization/acquired_by./business/acquisition/acquiring_company,1,26,M-1,1.5,0.75,0.5,1.0,1.0
69,/music/instrument/instrumentalists,219,316,1-N,302.0365296803653,0.1902363746677904,0.1004566210045662,0.22146118721461186,0.3835616438356164
70,/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,50,364,M-N,5.09,0.4429008102416992,0.26,0.53,0.88
71,/people/person/education./education/education/institution,302,368,M-1,1389.8956953642385,0.196156192299546,0.16225165562913907,0.20860927152317882,0.25165562913907286
72,/award/award_category/winners./award/award_honor/honored_for,344,368,1-N,231.80959302325581,0.15256455887195675,0.07848837209302326,0.16279069767441862,0.29651162790697677
73,/people/person/gender,422,350,M-1,1654.3495260663508,0.4256426915173282,0.3684834123222749,0.47985781990521326,0.4834123222748815
74,/business/job_title/people_with_this_title./business/employment_tenure/company,82,339,M-N,49.640243902439025,0.33217160294695597,0.21951219512195122,0.36585365853658536,0.5609756097560976
75,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,184,379,1-1,349.39402173913044,0.35218848352846893,0.2717391304347826,0.3967391304347826,0.49184782608695654
76,/fictional_universe/fictional_character/occupation,3,17,1-N,1.3333333333333333,0.8888889153798422,0.8333333333333334,1.0,1.0
77,/education/field_of_study/students_majoring./education/education/institution,300,353,M-N,102.33333333333333,0.15771240234375,0.08166666666666667,0.16166666666666665,0.315
78,/business/business_operation/industry,40,319,M-1,7.3625,0.5859793186187744,0.45,0.65,0.8125
79,/award/award_category/winners./award/award_honor/award_winner,674,346,1-N,848.209940652819,0.13185193206153212,0.0830860534124629,0.14540059347181009,0.2218100890207715
80,/award/award_winner/awards_won./award/award_honor/ceremony,293,357,M-1,587.0784982935154,0.16758880354845482,0.10921501706484642,0.16723549488054607,0.295221843003413
81,/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source,100,338,M-1,232.41,0.5043207550048828,0.5,0.5,0.505
82,/location/us_county/hud_county_place,35,304,1-1,1.2571428571428571,0.9195238385881697,0.8714285714285714,0.9571428571428572,1.0
83,/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency,21,144,M-1,42.73809523809524,0.5180362519763765,0.5,0.5,0.5476190476190477
84,/people/person/nationality,469,386,M-1,1400.5671641791046,0.337110409604461,0.2921108742004264,0.36140724946695096,0.42430703624733473
85,/sports/sports_team/roster./baseball/baseball_roster_position/position,18,171,M-N,10.305555555555555,0.32005394829644096,0.08333333333333333,0.4444444444444444,0.75
86,/music/performance_role/regular_performances./music/group_membership/member,81,333,M-N,57.876543209876544,0.3454335530598958,0.20987654320987653,0.3950617283950617,0.6172839506172839
87,/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area,2,17,M-1,1.25,0.875,0.75,1.0,1.0
88,/people/cause_of_death/people,78,355,1-N,695.3269230769231,0.356136224208734,0.28846153846153844,0.3717948717948718,0.4807692307692308
89,/tv/tv_program/languages,32,254,M-1,59.28125,0.5201075673103333,0.484375,0.53125,0.578125
90,/user/alexander/philosophy/subject/philosophers,8,98,M-N,3.5625,0.49751603603363037,0.25,0.625,0.9375
91,/common/annotation_category/annotations./common/webpage/topic,624,358,1-N,3017.1017628205127,0.33701275556515425,0.2483974358974359,0.41907051282051283,0.4358974358974359
92,/music/genre/parent_genre,81,341,M-N,192.56172839506172,0.344659098872432,0.2037037037037037,0.3950617283950617,0.6296296296296297
93,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,17,151,1-1,1.4411764705882353,0.8563725527595071,0.7647058823529411,0.9411764705882353,1.0
94,/influence/influence_node/influenced,208,348,M-N,270.7067307692308,0.1987765385554387,0.11538461538461539,0.21153846153846154,0.37740384615384615
95,/location/country/capital,19,133,1-1,59.94736842105263,0.8558559417724609,0.8157894736842105,0.8947368421052632,0.8947368421052632
96,/film/special_film_performance_type/film_performance_type./film/performance/film,10,126,1-N,10.35,0.5235158443450928,0.45,0.55,0.6
97,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport,218,384,M-N,38.45183486238532,0.12838662873714343,0.034403669724770644,0.12155963302752294,0.31880733944954126
98,/film/writer/film,91,341,1-N,182.77472527472528,0.5509077638060182,0.42857142857142855,0.6428571428571429,0.7692307692307693
99,/soccer/football_team/current_roster./sports/sports_team_roster/player,55,323,M-N,3.6636363636363636,0.48623303500088777,0.2818181818181818,0.5818181818181818,0.9545454545454546
100,/film/film/starring./film/performance/character,8,66,M-1,3.5625,0.8083964586257935,0.75,0.875,0.875
101,/location/hud_county_place/place,50,350,1-1,1.0,1.0,1.0,1.0,1.0
102,/location/country/administrative_divisions,34,347,1-N,7.367647058823529,0.6211487265194163,0.5588235294117647,0.6176470588235294,0.7794117647058824
103,/organization/organization/leadership./organization/leadership/role,68,317,M-1,102.65441176470588,0.4760948068955365,0.4338235294117647,0.49264705882352944,0.5514705882352942
104,/music/performance_role/guest_performances./music/recording_contribution/performance_role,64,336,M-N,8.84375,0.3020133376121521,0.1328125,0.3203125,0.703125
105,/location/location/adjoin_s./location/adjoining_relationship/adjoins,204,331,1-1,348.2352941176471,0.24437741672291474,0.17401960784313725,0.2647058823529412,0.375
106,/film/film_subject/films,63,374,1-N,331.2142857142857,0.5105159093463232,0.42857142857142855,0.5396825396825397,0.6984126984126984
107,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,47,366,M-1,321.67021276595744,0.5113352511791472,0.5,0.5106382978723404,0.5212765957446809
108,/government/form_of_government/countries,39,291,M-N,14.153846153846153,0.4348834600204077,0.2948717948717949,0.5384615384615384,0.6153846153846154
109,/education/educational_institution/colors,108,332,M-1,140.15277777777777,0.30382788622820817,0.18518518518518517,0.36574074074074076,0.5324074074074074
110,/base/aareas/schema/administrative_area/administrative_parent,73,321,M-1,24.828767123287673,0.5971621160637842,0.5273972602739726,0.6164383561643836,0.7465753424657534
111,/government/political_appointer/appointees./government/government_position_held/basic_title,4,46,M-1,2.75,0.7055555582046509,0.625,0.75,1.0
112,/organization/organization/sectors,5,26,1-1,1.1,0.95,0.9,1.0,1.0
113,/organization/role/leaders./organization/leadership/organization,93,320,1-N,98.0,0.4820447121897051,0.43548387096774194,0.5053763440860215,0.5483870967741935
114,/location/location/people_born_here,292,322,1-N,1767.4109589041095,0.22111707190944724,0.17465753424657535,0.2465753424657534,0.3099315068493151
115,/medicine/risk_factor/diseases,23,163,M-N,5.369565217391305,0.4904769814532736,0.2826086956521739,0.6304347826086957,0.8695652173913043
117,/government/legislative_session/members./government/government_position_held/legislative_sessions,98,389,M-N,11.28061224489796,0.17762022602314853,0.03571428571428571,0.17857142857142858,0.49489795918367346
118,/olympics/olympic_games/sports,73,306,M-N,9.287671232876713,0.24602735859074004,0.07534246575342465,0.2602739726027397,0.6301369863013698
119,/people/person/places_lived./people/place_lived/location,431,369,M-1,1678.6252900232018,0.15501242723929634,0.11716937354988399,0.16705336426914152,0.22505800464037123
120,/government/legislative_session/members./government/government_position_held/governmental_body,9,93,M-N,10.777777777777779,0.42367945777045357,0.2777777777777778,0.5,0.6111111111111112
121,/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source,98,373,M-1,241.79591836734693,0.5036220550537109,0.5,0.5,0.5051020408163265
122,/award/award_category/disciplines_or_subjects,19,199,M-N,4.921052631578948,0.5616443533646432,0.39473684210526316,0.6578947368421053,0.8421052631578947
123,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,77,369,M-N,23.824675324675326,0.3374337778462992,0.22077922077922077,0.35714285714285715,0.6103896103896104
124,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,122,365,M-N,22.82377049180328,0.1490920645291688,0.04918032786885246,0.13524590163934427,0.3729508196721312
125,/language/human_language/countries_spoken_in,34,329,M-N,9.911764705882353,0.4605402665979722,0.3088235294117647,0.5441176470588235,0.7794117647058824
126,/symbols/namesake/named_after,10,90,M-1,50.2,0.7906895160675049,0.75,0.8,0.9
127,/organization/organization/phone_number./common/phone_number/category,3,59,M-1,24.0,0.5134936173756918,0.5,0.5,0.5
128,/award/award_winner/awards_won./award/award_honor/honored_for,322,351,1-1,707.6568322981367,0.3030467063003445,0.21739130434782608,0.3416149068322981,0.4611801242236025
129,/people/ethnicity/people,206,334,1-N,741.1723300970874,0.2772979551148646,0.1966019417475728,0.308252427184466,0.4368932038834951
130,/fictional_universe/character_occupation/characters_with_this_occupation,2,16,1-1,2.0,0.6666666865348816,0.5,1.0,1.0
131,/architecture/museum/type_of_museum,1,5,M-1,2.0,0.6666666865348816,0.5,1.0,1.0
132,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,70,369,M-N,25.607142857142858,0.24719946725027903,0.1357142857142857,0.22142857142857142,0.5214285714285715
133,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,26,242,M-N,25.365384615384617,0.3827658799978403,0.25,0.5,0.5576923076923077
134,/film/film/other_crew./film/film_crew_gig/crewmember,41,331,M-1,16.29268292682927,0.5509761717261338,0.43902439024390244,0.573170731707317,0.8170731707317073
135,/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport,41,355,M-N,8.170731707317072,0.29703084433951027,0.12195121951219512,0.36585365853658536,0.7195121951219512
136,/music/performance_role/track_performances./music/track_contribution/role,427,340,M-N,44.96252927400469,0.08640335761970323,0.02576112412177986,0.0702576112412178,0.1920374707259953
137,/education/school_category/schools_of_this_kind,89,342,1-N,193.07303370786516,0.4130109294076984,0.3202247191011236,0.47752808988764045,0.5730337078651685
138,/sports/sports_team/roster./sports/sports_team_roster/position,403,373,M-1,309.3498759305211,0.2549704842768591,0.12531017369727046,0.3225806451612903,0.4975186104218362
140,/music/record_label/artist,236,351,1-N,378.49152542372883,0.21358098822124935,0.13135593220338984,0.23940677966101695,0.3559322033898305
141,/location/statistical_region/rent50_4./measurement_unit/dated_money_value/currency,47,359,M-1,102.2127659574468,0.5196869221139462,0.5106382978723404,0.5212765957446809,0.5319148936170213
142,/base/popstra/celebrity/dated./base/popstra/dated/participant,174,347,1-1,541.3419540229885,0.3495825844249506,0.25862068965517243,0.42528735632183906,0.49137931034482757
143,/base/locations/continents/countries_within,13,126,1-N,15.26923076923077,0.5326641522921048,0.5,0.5384615384615384,0.5769230769230769
144,/business/employer/employees./business/employment_tenure/title,67,319,M-N,23.17910447761194,0.3597557580293114,0.23134328358208955,0.4253731343283582,0.6343283582089553
145,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,32,269,M-N,9.0,0.398040235042572,0.25,0.40625,0.734375
146,/music/musical_group/member./music/group_membership/role,140,375,M-N,40.957142857142856,0.19677024568830218,0.08214285714285714,0.22142857142857142,0.46785714285714286
147,/sports/sports_team/sport,31,377,M-1,50.33870967741935,0.5425872187460622,0.5161290322580645,0.532258064516129,0.5967741935483871
148,/film/producer/films_executive_produced,76,340,1-N,190.32236842105263,0.5050620028847143,0.40789473684210525,0.5723684210526315,0.7039473684210527
149,/education/educational_institution_campus/educational_institution,52,353,1-1,1.0,1.0,1.0,1.0,1.0
150,/sports/sports_team/league./sports/sports_league_participation/league,16,151,M-1,9.1875,0.5637871623039246,0.5,0.59375,0.71875
151,/american_football/football_team/current_roster./american_football/football_roster_position/position,71,355,M-N,16.35211267605634,0.17954080877169756,0.06338028169014084,0.1619718309859155,0.5352112676056338
152,/location/location/events,35,337,M-N,4.457142857142857,0.498821040562221,0.32857142857142857,0.6,0.9142857142857143
153,/people/person/religion,120,339,M-1,938.45,0.3033998171488444,0.21666666666666667,0.375,0.4791666666666667
154,/organization/organization/headquarters./location/mailing_address/citytown,85,334,M-1,707.435294117647,0.3843947466681985,0.3411764705882353,0.40588235294117647,0.4647058823529412
155,/film/music_contributor/film,120,335,1-N,355.43333333333334,0.3871925671895345,0.30416666666666664,0.42916666666666664,0.5708333333333333
156,/music/performance_role/track_performances./music/track_contribution/contributor,203,325,M-N,100.92857142857143,0.18653232593254504,0.0960591133004926,0.19950738916256158,0.3694581280788177
157,/film/film/produced_by,150,310,M-1,261.60333333333335,0.4193817392985026,0.29333333333333333,0.5,0.6433333333333333
159,/architecture/museum/address./location/mailing_address/citytown,1,7,1-1,1.5,0.75,0.5,1.0,1.0
160,/film/film_location/featured_in_films,93,336,1-N,569.3763440860215,0.388280027656145,0.3118279569892473,0.43548387096774194,0.532258064516129
161,/organization/organization/founders,18,129,1-1,1.6111111111111112,0.8048941824171278,0.6666666666666666,0.9166666666666666,1.0
162,/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/actor,12,77,1-N,9.125,0.5866344372431437,0.5,0.625,0.6666666666666666
163,/astronomy/celestial_object/category,1,2,1-1,1.0,1.0,1.0,1.0,1.0
164,/award/award_winner/awards_won./award/award_honor/award,666,318,M-1,865.475975975976,0.11680944402654608,0.07282282282282282,0.11711711711711711,0.2132132132132132
165,/music/artist/label,244,376,M-1,414.5717213114754,0.17855494139624423,0.1168032786885246,0.17827868852459017,0.3176229508196721
166,/medicine/notable_person_with_medical_condition/condition,9,121,M-1,3.0555555555555554,0.7194685406155057,0.6666666666666666,0.6666666666666666,0.9444444444444444
167,/film/producer/film,138,374,1-N,223.7246376811594,0.4590641795725062,0.34057971014492755,0.5398550724637681,0.6666666666666666
168,/people/person/spouse_s./people/marriage/type_of_union,333,377,M-1,1498.8153153153153,0.442919115404467,0.3933933933933934,0.4894894894894895,0.49099099099099097
169,/film/film/production_companies,187,331,M-1,196.44117647058823,0.3052766973322088,0.21657754010695188,0.32887700534759357,0.4786096256684492
170,/location/country/second_level_divisions,41,325,1-N,71.07317073170732,0.5320065661174495,0.5,0.5487804878048781,0.5487804878048781
171,/sports/sports_team/roster./soccer/football_roster_position/position,260,377,M-1,257.125,0.28885187002328727,0.16153846153846155,0.38846153846153847,0.5038461538461538
172,/film/film/directed_by,81,323,M-1,150.41358024691357,0.5862576049051167,0.4876543209876543,0.6296296296296297,0.808641975308642
173,/sports/pro_athlete/teams./soccer/football_roster_position/team,66,388,M-N,3.477272727272727,0.5073982007575758,0.30303030303030304,0.6287878787878788,0.9772727272727273
174,/food/ingredient/compatible_with_dietary_restrictions,9,42,M-N,6.5,0.4769859313964844,0.3333333333333333,0.5555555555555556,0.7222222222222222
175,/language/human_language/main_country,8,62,1-1,1.875,0.734375,0.5625,0.875,1.0
176,/sports/sports_team/location,33,337,1-1,12.924242424242424,0.8343653245405718,0.7424242424242424,0.9242424242424242,0.9393939393939394
177,/location/statistical_region/rent50_1./measurement_unit/dated_money_value/currency,39,358,M-1,115.37179487179488,0.5042808239276593,0.5,0.5,0.5
178,/base/culturalevent/event/entity_involved,31,280,M-N,3.064516129032258,0.5578760331676852,0.3225806451612903,0.7903225806451613,0.9516129032258065
179,/film/film_festival_event/films,26,246,1-N,5.4423076923076925,0.5989638842069186,0.5,0.6538461538461539,0.7307692307692307
181,/education/educational_degree/people_with_this_degree./education/education/institution,248,381,1-N,119.11895161290323,0.21068291510305098,0.11693548387096774,0.22983870967741934,0.4314516129032258
182,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,26,277,M-1,22.21153846153846,0.4487623434800368,0.34615384615384615,0.5384615384615384,0.5769230769230769
183,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,11,127,M-1,39.77272727272727,0.5217685265974565,0.5,0.5454545454545454,0.5454545454545454
184,/film/film/distributors./film/film_film_distributor_relationship/distributor,266,347,M-1,307.13345864661653,0.25819167517181624,0.18045112781954886,0.27631578947368424,0.4191729323308271
185,/sports/sport/teams,41,371,1-N,40.792682926829265,0.5391042290664301,0.5121951219512195,0.5365853658536586,0.5853658536585366
186,/music/performance_role/regular_performances./music/group_membership/group,136,360,M-N,38.87867647058823,0.1963941630195169,0.07720588235294118,0.21691176470588236,0.45588235294117646
187,/organization/organization/phone_number./common/phone_number/service_location,18,83,M-1,17.0,0.5724529160393609,0.5277777777777778,0.5555555555555556,0.6666666666666666
188,/sports/sports_position/players./ice_hockey/hockey_roster_position/team,17,127,M-N,11.441176470588236,0.3427911926718319,0.17647058823529413,0.5294117647058824,0.6176470588235294
189,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,34,210,M-N,6.955882352941177,0.3737053590662339,0.23529411764705882,0.4117647058823529,0.7794117647058824
190,/sports/sports_team_location/teams,37,321,1-1,492.5810810810811,0.8299807471198004,0.7567567567567568,0.9054054054054054,0.918918918918919
191,/sports/sports_team/colors,74,364,M-1,80.47297297297297,0.3434644647546717,0.22972972972972974,0.42567567567567566,0.5405405405405406
192,/people/deceased_person/cause_of_death,80,341,M-1,477.23125,0.43482112884521484,0.3625,0.44375,0.5875
193,/sports/sports_position/players./basketball/basketball_roster_position/team,19,165,M-N,10.447368421052632,0.3258583420201352,0.18421052631578946,0.39473684210526316,0.6052631578947368
195,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,55,337,M-N,8.054545454545455,0.2851706244728782,0.10909090909090909,0.3090909090909091,0.7
196,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,66,374,M-N,26.446969696969695,0.4554753737016158,0.2878787878787879,0.5303030303030303,0.8787878787878788
197,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,34,230,M-N,8.617647058823529,0.2669504951028263,0.10294117647058823,0.27941176470588236,0.7058823529411765
