Relation ID,Relation Strings,Test Triple Count,Train Triple Count,Relation Type,Filtered MR,Filtered MRR,Filtered Hits@1,Filtered Hits@3,Filtered Hits@10
55,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,38,354,M-1,2.539473684210526,0.9378942188463713,0.9342105263157895,0.9342105263157895,0.9473684210526315
56,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,149,336,M-1,262.19463087248323,0.6324854089109689,0.6241610738255033,0.6375838926174496,0.6442953020134228
57,/location/administrative_division/second_level_division_of,41,354,M-1,13.451219512195122,0.8379226312404726,0.8292682926829268,0.8292682926829268,0.8780487804878049
58,/government/legislative_session/members./government/government_position_held/district_represented,129,341,M-N,11.236434108527131,0.3841540610143381,0.3023255813953488,0.37209302325581395,0.5658914728682171
59,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,65,349,M-N,4.630769230769231,0.7347523615910456,0.6615384615384615,0.7769230769230769,0.8692307692307693
60,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,83,345,1-N,29.52409638554217,0.6274070280144014,0.5542168674698795,0.6566265060240963,0.7590361445783133
61,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,701,365,1-1,980.2325249643367,0.22970356852794,0.16761768901569188,0.25677603423680456,0.33523537803138376
62,/people/deceased_person/place_of_death,82,339,M-1,1074.2926829268292,0.484029258169779,0.45121951219512196,0.5,0.5609756097560976
63,/music/group_member/instruments_played,211,353,M-1,192.96682464454977,0.2969105797356339,0.2156398104265403,0.31516587677725116,0.47393364928909953
64,/film/production_company/films,171,360,1-N,187.87426900584796,0.4023177386724461,0.3391812865497076,0.4152046783625731,0.5380116959064327
65,/sports/pro_athlete/teams./sports/sports_team_roster/team,71,346,M-N,1.767605633802817,0.8157737624477333,0.7183098591549296,0.8873239436619719,0.9929577464788732
66,/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,6,36,1-1,1.0,1.0,1.0,1.0,1.0
67,/music/artist/track_contributions./music/track_contribution/role,187,340,M-N,152.8957219251337,0.2955552575422481,0.22994652406417113,0.29411764705882354,0.446524064171123
69,/music/instrument/instrumentalists,221,339,1-N,175.03619909502262,0.36028269081633557,0.27601809954751133,0.38461538461538464,0.5294117647058824
70,/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,42,370,M-N,2.5833333333333335,0.8876125698997861,0.8452380952380952,0.9047619047619048,0.9642857142857143
71,/people/person/education./education/education/institution,269,350,M-1,1204.3903345724907,0.22235620775187326,0.19330855018587362,0.22490706319702602,0.2788104089219331
72,/award/award_category/winners./award/award_honor/honored_for,363,333,1-N,262.6652892561983,0.2020400076201468,0.1446280991735537,0.2024793388429752,0.3140495867768595
73,/people/person/gender,425,356,M-1,1449.4152941176471,0.44946788114659925,0.37529411764705883,0.5211764705882352,0.5247058823529411
74,/business/job_title/people_with_this_title./business/employment_tenure/company,76,363,M-N,20.67763157894737,0.6884039326717979,0.618421052631579,0.7171052631578947,0.8355263157894737
75,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,169,336,1-1,565.8994082840237,0.3386985733664247,0.2958579881656805,0.3520710059171598,0.42011834319526625
76,/fictional_universe/fictional_character/occupation,3,16,1-1,1.0,1.0,1.0,1.0,1.0
77,/education/field_of_study/students_majoring./education/education/institution,303,345,M-N,112.44884488448845,0.22775739411709725,0.16666666666666666,0.22607260726072606,0.35148514851485146
78,/business/business_operation/industry,34,320,M-1,1.3823529411764706,0.9552288055419922,0.9411764705882353,0.9558823529411765,0.9852941176470589
79,/award/award_category/winners./award/award_honor/award_winner,558,350,1-N,876.097670250896,0.1474864508516045,0.10752688172043011,0.1478494623655914,0.22849462365591397
80,/award/award_winner/awards_won./award/award_honor/ceremony,296,361,M-1,666.0489864864865,0.23947527601912216,0.1858108108108108,0.2533783783783784,0.33783783783783783
81,/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source,97,371,M-1,127.74742268041237,0.7246036332907136,0.7216494845360825,0.7216494845360825,0.7319587628865979
82,/location/us_county/hud_county_place,35,296,1-N,1.0142857142857142,0.9928571428571429,0.9857142857142858,1.0,1.0
83,/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency,19,141,M-1,2.3947368421052633,0.9503588425485712,0.9473684210526315,0.9473684210526315,0.9473684210526315
84,/people/person/nationality,475,363,M-1,1745.7052631578947,0.3532365337171053,0.31473684210526315,0.36526315789473685,0.4378947368421053
85,/sports/sports_team/roster./baseball/baseball_roster_position/position,26,181,M-N,1.0576923076923077,0.977564078110915,0.9615384615384616,1.0,1.0
86,/music/performance_role/regular_performances./music/group_membership/member,82,368,M-N,19.451219512195124,0.721521424084175,0.6707317073170732,0.7621951219512195,0.7987804878048781
87,/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area,1,14,M-1,1.0,1.0,1.0,1.0,1.0
88,/people/cause_of_death/people,82,344,1-N,542.8414634146342,0.636297691159132,0.6036585365853658,0.6463414634146342,0.7134146341463414
89,/tv/tv_program/languages,36,247,M-1,1.3472222222222223,0.9749008814493815,0.9722222222222222,0.9722222222222222,0.9861111111111112
90,/user/alexander/philosophy/subject/philosophers,15,98,M-N,1.8,0.9265872955322265,0.9,0.9333333333333333,0.9666666666666667
91,/common/annotation_category/annotations./common/webpage/topic,648,372,1-N,2645.2800925925926,0.38463276992609474,0.3001543209876543,0.46296296296296297,0.4791666666666667
92,/music/genre/parent_genre,73,350,M-N,315.013698630137,0.5979165377682203,0.5068493150684932,0.6301369863013698,0.7602739726027398
93,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,19,155,1-1,1.0263157894736843,0.9868421052631579,0.9736842105263158,1.0,1.0
94,/influence/influence_node/influenced,189,347,M-N,432.9179894179894,0.2967767664995143,0.24338624338624337,0.3148148148148148,0.40476190476190477
95,/location/country/capital,13,135,1-1,5.076923076923077,0.9362637446476862,0.9230769230769231,0.9615384615384616,0.9615384615384616
96,/film/special_film_performance_type/film_performance_type./film/performance/film,17,121,1-N,1.0294117647058822,0.9852941176470589,0.9705882352941176,1.0,1.0
97,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport,237,371,M-N,29.719409282700422,0.28584701602469015,0.20675105485232068,0.28270042194092826,0.45358649789029537
98,/film/writer/film,86,339,1-N,442.9651162790698,0.7036907284758812,0.622093023255814,0.7848837209302325,0.8372093023255814
99,/soccer/football_team/current_roster./sports/sports_team_roster/player,73,357,M-N,1.3287671232876712,0.8815068284126177,0.8013698630136986,0.9794520547945206,1.0
100,/film/film/starring./film/performance/character,7,65,M-1,1.0,1.0,1.0,1.0,1.0
101,/location/hud_county_place/place,61,346,1-1,1.0,1.0,1.0,1.0,1.0
102,/location/country/administrative_divisions,51,344,1-N,2.0,0.9181588116814109,0.8921568627450981,0.9215686274509803,0.9803921568627451
103,/organization/organization/leadership./organization/leadership/role,79,351,M-1,36.75316455696203,0.7369250044038024,0.7025316455696202,0.7531645569620253,0.7974683544303798
104,/music/performance_role/guest_performances./music/recording_contribution/performance_role,37,358,M-N,4.986486486486487,0.7202123178018106,0.6351351351351351,0.7837837837837838,0.8648648648648649
105,/location/location/adjoin_s./location/adjoining_relationship/adjoins,226,362,1-1,249.641592920354,0.318460346323199,0.26548672566371684,0.3274336283185841,0.415929203539823
106,/film/film_subject/films,72,360,1-N,339.11805555555554,0.6528402434455024,0.6180555555555556,0.6597222222222222,0.7222222222222222
107,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,59,360,M-1,222.29661016949152,0.8553307743395789,0.847457627118644,0.864406779661017,0.864406779661017
108,/government/form_of_government/countries,28,287,M-N,1.0357142857142858,0.9880952153887067,0.9821428571428571,1.0,1.0
109,/education/educational_institution/colors,78,365,M-1,78.47435897435898,0.5454815595577924,0.4935897435897436,0.5641025641025641,0.6602564102564102
110,/base/aareas/schema/administrative_area/administrative_parent,57,356,M-1,4.640350877192983,0.8740530850594503,0.8596491228070176,0.868421052631579,0.9122807017543859
111,/government/political_appointer/appointees./government/government_position_held/basic_title,6,49,M-1,1.0,1.0,1.0,1.0,1.0
112,/organization/organization/sectors,5,24,1-1,1.0,1.0,1.0,1.0,1.0
113,/organization/role/leaders./organization/leadership/organization,76,364,1-N,85.5657894736842,0.6807630438553659,0.6381578947368421,0.6973684210526315,0.743421052631579
114,/location/location/people_born_here,272,368,1-N,1887.9889705882354,0.2599438499001896,0.22977941176470587,0.26838235294117646,0.3180147058823529
115,/medicine/risk_factor/diseases,14,158,M-N,3.0357142857142856,0.8812437738691058,0.8571428571428571,0.8928571428571429,0.8928571428571429
117,/government/legislative_session/members./government/government_position_held/legislative_sessions,93,370,M-N,4.564516129032258,0.5104311050907258,0.3548387096774194,0.5698924731182796,0.8763440860215054
118,/olympics/olympic_games/sports,76,346,M-N,3.4671052631578947,0.6701860929790296,0.5789473684210527,0.6907894736842105,0.9210526315789473
119,/people/person/places_lived./people/place_lived/location,429,340,M-1,1665.067599067599,0.16412186344742496,0.1351981351981352,0.1655011655011655,0.2261072261072261
120,/government/legislative_session/members./government/government_position_held/governmental_body,4,96,M-N,1.0,1.0,1.0,1.0,1.0
121,/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source,80,359,M-1,88.80625,0.7267694473266602,0.725,0.725,0.725
122,/award/award_category/disciplines_or_subjects,24,186,M-N,1.125,0.9821428457895914,0.9791666666666666,0.9791666666666666,1.0
123,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,78,354,M-N,27.346153846153847,0.535830326569386,0.5,0.5192307692307693,0.6025641025641025
124,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,137,366,M-N,14.167883211678832,0.44659671644224735,0.3686131386861314,0.4416058394160584,0.6277372262773723
125,/language/human_language/countries_spoken_in,38,331,M-N,1.0263157894736843,0.9912281036376953,0.9868421052631579,1.0,1.0
126,/symbols/namesake/named_after,7,92,M-1,1.0,1.0,1.0,1.0,1.0
127,/organization/organization/phone_number./common/phone_number/category,9,65,M-1,1.0,1.0,1.0,1.0,1.0
128,/award/award_winner/awards_won./award/award_honor/honored_for,360,362,1-1,742.1555555555556,0.35060147179497614,0.2986111111111111,0.36666666666666664,0.4527777777777778
129,/people/ethnicity/people,244,340,1-N,897.2274590163935,0.2989736150522701,0.24385245901639344,0.3114754098360656,0.41598360655737704
130,/fictional_universe/character_occupation/characters_with_this_occupation,2,15,M-1,1.0,1.0,1.0,1.0,1.0
132,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,81,350,M-N,11.975308641975309,0.5489994567117573,0.46296296296296297,0.5740740740740741,0.7283950617283951
133,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,34,258,M-N,1.75,0.9196947883157169,0.8970588235294118,0.9264705882352942,0.9705882352941176
134,/film/film/other_crew./film/film_crew_gig/crewmember,50,354,M-1,2.47,0.9574458312988281,0.95,0.96,0.98
135,/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport,30,356,M-N,1.3333333333333333,0.9232407251993815,0.8833333333333333,0.95,1.0
136,/music/performance_role/track_performances./music/track_contribution/role,402,376,M-N,43.16169154228856,0.14058247846157396,0.07711442786069651,0.13930348258706468,0.24378109452736318
137,/education/school_category/schools_of_this_kind,95,349,1-N,52.584210526315786,0.6727914910567434,0.6210526315789474,0.7052631578947368,0.7631578947368421
138,/sports/sports_team/roster./sports/sports_team_roster/position,383,355,M-1,281.6031331592689,0.3095443367024315,0.18407310704960836,0.39947780678851175,0.5456919060052219
140,/music/record_label/artist,262,336,1-N,686.6889312977099,0.28569144329041923,0.23473282442748092,0.29770992366412213,0.37213740458015265
141,/location/statistical_region/rent50_4./measurement_unit/dated_money_value/currency,45,360,M-1,1.8666666666666667,0.9437657674153646,0.9333333333333333,0.9444444444444444,0.9777777777777777
142,/base/popstra/celebrity/dated./base/popstra/dated/participant,142,341,1-1,541.3767605633802,0.5191380138128576,0.4647887323943662,0.5563380281690141,0.6091549295774648
143,/base/locations/continents/countries_within,19,129,1-N,1.3157894736842106,0.9270049647281045,0.8947368421052632,0.9473684210526315,1.0
144,/business/employer/employees./business/employment_tenure/title,68,349,M-N,87.16176470588235,0.6618300045237822,0.5882352941176471,0.7279411764705882,0.8014705882352942
145,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,26,274,M-N,2.769230769230769,0.9306318576519306,0.9230769230769231,0.9230769230769231,0.9807692307692307
146,/music/musical_group/member./music/group_membership/role,140,359,M-N,42.0,0.364340455191476,0.2785714285714286,0.37142857142857144,0.5785714285714286
147,/sports/sports_team/sport,53,353,M-1,3.9622641509433962,0.9148371714466023,0.9056603773584906,0.9150943396226415,0.9433962264150944
148,/film/producer/films_executive_produced,69,353,1-N,244.81159420289856,0.729165450386379,0.6884057971014492,0.7608695652173914,0.782608695652174
149,/education/educational_institution_campus/educational_institution,63,364,1-1,1.0,1.0,1.0,1.0,1.0
150,/sports/sports_team/league./sports/sports_league_participation/league,19,155,M-1,1.0789473684210527,0.9692982121517784,0.9473684210526315,1.0,1.0
151,/american_football/football_team/current_roster./american_football/football_roster_position/position,66,352,M-N,4.492424242424242,0.670341665094549,0.5984848484848485,0.6818181818181818,0.8787878787878788
152,/location/location/events,41,335,M-N,1.2195121951219512,0.9492794129906631,0.9146341463414634,0.975609756097561,0.9878048780487805
153,/people/person/religion,108,355,M-1,932.3657407407408,0.45047887166341144,0.39351851851851855,0.48148148148148145,0.5879629629629629
154,/organization/organization/headquarters./location/mailing_address/citytown,94,342,M-1,499.0585106382979,0.48295889509485124,0.4627659574468085,0.48404255319148937,0.5319148936170213
155,/film/music_contributor/film,108,357,1-N,478.77777777777777,0.5713524288601346,0.5324074074074074,0.5740740740740741,0.6574074074074074
156,/music/performance_role/track_performances./music/track_contribution/contributor,210,354,M-N,111.01666666666667,0.33347120739164804,0.2642857142857143,0.3404761904761905,0.48095238095238096
157,/film/film/produced_by,149,354,M-1,250.80536912751677,0.5371482388285183,0.46308724832214765,0.5738255033557047,0.6845637583892618
160,/film/film_location/featured_in_films,106,376,1-N,178.88679245283018,0.5848798212015404,0.5283018867924528,0.6132075471698113,0.6933962264150944
161,/organization/organization/founders,14,132,1-1,1.0,1.0,1.0,1.0,1.0
162,/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/actor,9,75,1-N,8.444444444444445,0.8208492596944174,0.7777777777777778,0.8333333333333334,0.8888888888888888
163,/astronomy/celestial_object/category,2,2,M-1,1.0,1.0,1.0,1.0,1.0
164,/award/award_winner/awards_won./award/award_honor/award,589,348,M-1,908.2648556876061,0.1391424752253223,0.09507640067911714,0.14431239388794567,0.21307300509337862
165,/music/artist/label,269,330,M-1,509.4442379182156,0.2423225884987076,0.1970260223048327,0.24907063197026022,0.32342007434944237
166,/medicine/notable_person_with_medical_condition/condition,18,111,M-1,77.13888888888889,0.9266484578450521,0.9166666666666666,0.9444444444444444,0.9444444444444444
167,/film/producer/film,141,337,1-N,263.70212765957444,0.5240674390860484,0.4432624113475177,0.5709219858156028,0.6914893617021277
168,/people/person/spouse_s./people/marriage/type_of_union,315,358,M-1,1419.836507936508,0.4972348167782738,0.4444444444444444,0.553968253968254,0.5555555555555556
169,/film/film/production_companies,166,334,M-1,233.65662650602408,0.38856253566512144,0.3192771084337349,0.4066265060240964,0.5331325301204819
170,/location/country/second_level_divisions,44,361,1-N,10.159090909090908,0.8699596578424628,0.8636363636363636,0.8636363636363636,0.8977272727272727
171,/sports/sports_team/roster./soccer/football_roster_position/position,246,340,M-1,314.349593495935,0.3644834689008511,0.241869918699187,0.4796747967479675,0.5609756097560976
172,/film/film/directed_by,100,377,M-1,164.625,0.7476209259033203,0.7,0.79,0.835
173,/sports/pro_athlete/teams./soccer/football_roster_position/team,62,348,M-N,1.4274193548387097,0.8801075720017956,0.8145161290322581,0.9354838709677419,1.0
174,/food/ingredient/compatible_with_dietary_restrictions,8,43,M-N,1.0625,0.96875,0.9375,1.0,1.0
175,/language/human_language/main_country,7,63,1-1,1.0,1.0,1.0,1.0,1.0
176,/sports/sports_team/location,45,330,1-1,2.4555555555555557,0.9792555914984808,0.9777777777777777,0.9777777777777777,0.9888888888888889
177,/location/statistical_region/rent50_1./measurement_unit/dated_money_value/currency,41,355,M-1,4.2682926829268295,0.928714938280059,0.926829268292683,0.926829268292683,0.926829268292683
178,/base/culturalevent/event/entity_involved,36,285,M-N,1.2777777777777777,0.9433422088623047,0.9166666666666666,0.9722222222222222,1.0
179,/film/film_festival_event/films,32,251,1-N,1.03125,0.9895833134651184,0.984375,1.0,1.0
181,/education/educational_degree/people_with_this_degree./education/education/institution,227,360,1-N,145.85462555066078,0.2717914665322997,0.1828193832599119,0.2709251101321586,0.513215859030837
182,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,30,279,M-1,1.9,0.936094601949056,0.9166666666666666,0.95,0.95
183,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,17,123,M-1,1.1176470588235294,0.9764706106746898,0.9705882352941176,0.9705882352941176,1.0
184,/film/film/distributors./film/film_film_distributor_relationship/distributor,256,335,M-1,348.375,0.3270278871059418,0.263671875,0.33984375,0.47265625
185,/sports/sport/teams,48,353,1-N,6.697916666666667,0.8512749671936035,0.8333333333333334,0.8541666666666666,0.90625
186,/music/performance_role/regular_performances./music/group_membership/group,153,367,M-N,30.336601307189543,0.3928021449668735,0.30392156862745096,0.4150326797385621,0.5784313725490197
187,/organization/organization/phone_number./common/phone_number/service_location,13,83,M-1,1.0,1.0,1.0,1.0,1.0
188,/sports/sports_position/players./ice_hockey/hockey_roster_position/team,13,116,M-N,1.0769230769230769,0.9743589988121619,0.9615384615384616,1.0,1.0
189,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,27,212,M-N,1.2037037037037037,0.9327160870587384,0.8888888888888888,0.9814814814814815,1.0
190,/sports/sports_team_location/teams,34,315,1-1,12.602941176470589,0.970686632044175,0.9705882352941176,0.9705882352941176,0.9705882352941176
191,/sports/sports_team/colors,64,352,M-1,187.25,0.5517681241035461,0.46875,0.609375,0.703125
192,/people/deceased_person/cause_of_death,83,341,M-1,492.2710843373494,0.627866354333349,0.572289156626506,0.6686746987951807,0.7349397590361446
193,/sports/sports_position/players./basketball/basketball_roster_position/team,20,165,M-N,1.225,0.9362500190734864,0.9,0.95,1.0
194,/base/popstra/celebrity/shops_at./base/popstra/shopping_choice/company,1,19,M-1,1.0,1.0,1.0,1.0,1.0
195,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,63,346,M-N,1.8888888888888888,0.8428013513958643,0.7777777777777778,0.8968253968253969,0.9682539682539683
196,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,79,339,M-N,21.044303797468356,0.7140873293333416,0.5949367088607594,0.810126582278481,0.9556962025316456
197,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,26,236,M-N,1.0576923076923077,0.977564078110915,0.9615384615384616,1.0,1.0
198,/user/alexander/philosophy/philosopher/interests,17,97,M-N,1.0,1.0,1.0,1.0,1.0
199,/time/time_zone/locations_in_this_time_zone,128,379,1-N,539.953125,0.5855196118354797,0.5390625,0.6171875,0.6484375
200,/people/person/languages,92,365,M-1,508.10869565217394,0.6219768109528915,0.5869565217391305,0.6467391304347826,0.6793478260869565
201,/american_football/football_player/position_s,3,26,M-1,1.0,1.0,1.0,1.0,1.0
